acc,auc,duration,fold,framework,id,info,logloss,mode,models,models_ensemble,params,predict_duration,result,seed,tag,task,utc,version
,,0.7,2,autogluon_nobag,openml.org/t/3,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,633338762,stable,kr-vs-kp,2020-02-03T08:30:48,0.0.5
,,0.7,3,autogluon_nobag,openml.org/t/3,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,633338763,stable,kr-vs-kp,2020-02-03T08:30:49,0.0.5
,,0.7,4,autogluon_nobag,openml.org/t/3,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,633338764,stable,kr-vs-kp,2020-02-03T08:30:50,0.0.5
,,0.7,5,autogluon_nobag,openml.org/t/3,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,633338765,stable,kr-vs-kp,2020-02-03T08:30:51,0.0.5
,,0.7,6,autogluon_nobag,openml.org/t/3,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,633338766,stable,kr-vs-kp,2020-02-03T08:30:51,0.0.5
,,0.7,7,autogluon_nobag,openml.org/t/3,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,633338767,stable,kr-vs-kp,2020-02-03T08:30:52,0.0.5
,,0.7,8,autogluon_nobag,openml.org/t/3,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,633338768,stable,kr-vs-kp,2020-02-03T08:30:53,0.0.5
,,0.7,9,autogluon_nobag,openml.org/t/3,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,633338769,stable,kr-vs-kp,2020-02-03T08:30:54,0.0.5
0.97,,257.4,0,autogluon_nobag,openml.org/t/12,,0.0853715,local,11.0,11.0,,0.43291999999999997,0.0853715,3833145292,stable,mfeat-factors,2020-02-03T08:34:40,0.0.5
,,0.3,1,autogluon_nobag,openml.org/t/12,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,3833145293,stable,mfeat-factors,2020-02-03T08:34:40,0.0.5
,,0.3,2,autogluon_nobag,openml.org/t/12,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,3833145294,stable,mfeat-factors,2020-02-03T08:34:41,0.0.5
,,0.3,3,autogluon_nobag,openml.org/t/12,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,3833145295,stable,mfeat-factors,2020-02-03T08:34:41,0.0.5
,,0.3,4,autogluon_nobag,openml.org/t/12,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,3833145296,stable,mfeat-factors,2020-02-03T08:34:41,0.0.5
,,0.3,5,autogluon_nobag,openml.org/t/12,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,3833145297,stable,mfeat-factors,2020-02-03T08:34:41,0.0.5
,,0.3,6,autogluon_nobag,openml.org/t/12,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,3833145298,stable,mfeat-factors,2020-02-03T08:34:42,0.0.5
,,0.3,7,autogluon_nobag,openml.org/t/12,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,3833145299,stable,mfeat-factors,2020-02-03T08:34:42,0.0.5
,,0.3,8,autogluon_nobag,openml.org/t/12,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,3833145300,stable,mfeat-factors,2020-02-03T08:34:42,0.0.5
,,0.3,9,autogluon_nobag,openml.org/t/12,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,3833145301,stable,mfeat-factors,2020-02-03T08:34:43,0.0.5
0.946875,0.986143,538.7,0,autogluon_nobag,openml.org/t/168335,,,local,11.0,11.0,,3.6062800000000004,0.986143,923933799,stable,MiniBooNE,2020-02-03T08:41:02,0.0.5
,,4.7,1,autogluon_nobag,openml.org/t/168335,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,923933800,stable,MiniBooNE,2020-02-03T08:41:07,0.0.5
,,4.6,2,autogluon_nobag,openml.org/t/168335,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,923933801,stable,MiniBooNE,2020-02-03T08:41:12,0.0.5
,,4.5,3,autogluon_nobag,openml.org/t/168335,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,923933802,stable,MiniBooNE,2020-02-03T08:41:16,0.0.5
,,4.7,4,autogluon_nobag,openml.org/t/168335,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,923933803,stable,MiniBooNE,2020-02-03T08:41:21,0.0.5
,,4.6,5,autogluon_nobag,openml.org/t/168335,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,923933804,stable,MiniBooNE,2020-02-03T08:41:25,0.0.5
,,4.7,6,autogluon_nobag,openml.org/t/168335,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,923933805,stable,MiniBooNE,2020-02-03T08:41:30,0.0.5
,,4.6,7,autogluon_nobag,openml.org/t/168335,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,923933806,stable,MiniBooNE,2020-02-03T08:41:35,0.0.5
,,4.6,8,autogluon_nobag,openml.org/t/168335,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,923933807,stable,MiniBooNE,2020-02-03T08:41:39,0.0.5
,,4.7,9,autogluon_nobag,openml.org/t/168335,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,923933808,stable,MiniBooNE,2020-02-03T08:41:44,0.0.5
0.9741799999999999,0.9959020000000001,117.1,0,autogluon_nobag,openml.org/t/9977,,,local,11.0,11.0,,2.63242,0.9959020000000001,3070707787,stable,nomao,2020-02-03T08:33:49,0.0.5
,,7.0,1,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,3070707788,stable,nomao,2020-02-03T08:33:56,0.0.5
,,7.0,2,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,3070707789,stable,nomao,2020-02-03T08:34:03,0.0.5
,,6.9,3,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,3070707790,stable,nomao,2020-02-03T08:34:10,0.0.5
,,7.0,4,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,3070707791,stable,nomao,2020-02-03T08:34:17,0.0.5
,,7.0,5,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,3070707792,stable,nomao,2020-02-03T08:34:24,0.0.5
,,7.1,6,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,3070707793,stable,nomao,2020-02-03T08:34:31,0.0.5
,,6.9,7,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,3070707794,stable,nomao,2020-02-03T08:34:38,0.0.5
,,7.0,8,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,3070707795,stable,nomao,2020-02-03T08:34:45,0.0.5
,,7.0,9,autogluon_nobag,openml.org/t/9977,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,3070707796,stable,nomao,2020-02-03T08:34:52,0.0.5
0.5167149999999999,0.521303,308.2,0,autogluon_nobag,openml.org/t/167120,,,local,11.0,11.0,,11.0541,0.521303,940116387,stable,numerai28.6,2020-02-03T08:37:43,0.0.5
,,6.2,1,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,940116388,stable,numerai28.6,2020-02-03T08:37:50,0.0.5
,,6.2,2,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,940116389,stable,numerai28.6,2020-02-03T08:37:56,0.0.5
,,6.3,3,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,940116390,stable,numerai28.6,2020-02-03T08:38:02,0.0.5
,,6.3,4,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,940116391,stable,numerai28.6,2020-02-03T08:38:08,0.0.5
,,6.3,5,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,940116392,stable,numerai28.6,2020-02-03T08:38:15,0.0.5
,,6.2,6,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,940116393,stable,numerai28.6,2020-02-03T08:38:21,0.0.5
,,6.2,7,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,940116394,stable,numerai28.6,2020-02-03T08:38:27,0.0.5
,,6.2,8,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,940116395,stable,numerai28.6,2020-02-03T08:38:33,0.0.5
,,6.2,9,autogluon_nobag,openml.org/t/167120,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,940116396,stable,numerai28.6,2020-02-03T08:38:39,0.0.5
0.9094270000000001,0.970463,41.5,0,autogluon_nobag,openml.org/t/9952,,,local,11.0,11.0,,0.466722,0.970463,1237738354,stable,phoneme,2020-02-03T08:31:04,0.0.5
,,0.1,1,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,1237738355,stable,phoneme,2020-02-03T08:31:04,0.0.5
,,0.1,2,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,1237738356,stable,phoneme,2020-02-03T08:31:04,0.0.5
,,0.1,3,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,1237738357,stable,phoneme,2020-02-03T08:31:04,0.0.5
,,0.1,4,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,1237738358,stable,phoneme,2020-02-03T08:31:04,0.0.5
,,0.1,5,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,1237738359,stable,phoneme,2020-02-03T08:31:04,0.0.5
,,0.1,6,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,1237738360,stable,phoneme,2020-02-03T08:31:04,0.0.5
,,0.1,7,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,1237738361,stable,phoneme,2020-02-03T08:31:05,0.0.5
,,0.1,8,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,1237738362,stable,phoneme,2020-02-03T08:31:05,0.0.5
,,0.1,9,autogluon_nobag,openml.org/t/9952,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,1237738363,stable,phoneme,2020-02-03T08:31:05,0.0.5
0.996,0.999684,1656.9,0,autogluon_nobag,openml.org/t/168338,,,local,11.0,11.0,,6.47213,0.999684,1787036538,stable,riccardo,2020-02-03T09:18:48,0.0.5
,,502.9,1,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,1787036539,stable,riccardo,2020-02-03T09:27:11,0.0.5
,,484.3,2,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,1787036540,stable,riccardo,2020-02-03T09:35:16,0.0.5
,,472.2,3,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,1787036541,stable,riccardo,2020-02-03T09:43:08,0.0.5
,,467.9,4,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,1787036542,stable,riccardo,2020-02-03T09:50:56,0.0.5
,,468.6,5,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,1787036543,stable,riccardo,2020-02-03T09:58:44,0.0.5
,,468.3,6,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,1787036544,stable,riccardo,2020-02-03T10:06:33,0.0.5
,,470.0,7,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,1787036545,stable,riccardo,2020-02-03T10:14:22,0.0.5
,,469.6,8,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,1787036546,stable,riccardo,2020-02-03T10:22:12,0.0.5
,,467.9,9,autogluon_nobag,openml.org/t/168338,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,1787036547,stable,riccardo,2020-02-03T10:30:00,0.0.5
0.527,,3663.8,0,autogluon_nobag,openml.org/t/168332,,1.32138,local,10.0,10.0,,31.9689,1.32138,2244058436,stable,Robert,2020-02-03T09:52:23,0.0.5
,,509.6,1,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,2244058437,stable,Robert,2020-02-03T10:00:53,0.0.5
,,485.7,2,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,2244058438,stable,Robert,2020-02-03T10:08:58,0.0.5
,,461.1,3,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,2244058439,stable,Robert,2020-02-03T10:16:39,0.0.5
,,463.2,4,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,2244058440,stable,Robert,2020-02-03T10:24:23,0.0.5
,,472.6,5,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,2244058441,stable,Robert,2020-02-03T10:32:15,0.0.5
,,481.4,6,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,2244058442,stable,Robert,2020-02-03T10:40:17,0.0.5
,,486.2,7,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,2244058443,stable,Robert,2020-02-03T10:48:23,0.0.5
,,492.6,8,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,2244058444,stable,Robert,2020-02-03T10:56:35,0.0.5
,,483.6,9,autogluon_nobag,openml.org/t/168332,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,2244058445,stable,Robert,2020-02-03T11:04:39,0.0.5
0.9913420000000001,,37.4,0,autogluon_nobag,openml.org/t/146822,,0.06870520000000001,local,11.0,11.0,,0.379497,0.06870520000000001,3490754112,stable,segment,2020-02-03T08:31:05,0.0.5
,,0.2,1,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,3490754113,stable,segment,2020-02-03T08:31:05,0.0.5
,,0.2,2,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,3490754114,stable,segment,2020-02-03T08:31:05,0.0.5
,,0.2,3,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,3490754115,stable,segment,2020-02-03T08:31:05,0.0.5
,,0.2,4,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,3490754116,stable,segment,2020-02-03T08:31:05,0.0.5
,,0.2,5,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,3490754117,stable,segment,2020-02-03T08:31:05,0.0.5
,,0.2,6,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,3490754118,stable,segment,2020-02-03T08:31:05,0.0.5
,,0.2,7,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,3490754119,stable,segment,2020-02-03T08:31:06,0.0.5
,,0.2,8,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,3490754120,stable,segment,2020-02-03T08:31:06,0.0.5
,,0.2,9,autogluon_nobag,openml.org/t/146822,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,3490754121,stable,segment,2020-02-03T08:31:06,0.0.5
0.999655,,310.5,0,autogluon_nobag,openml.org/t/146212,,0.0009821110000000001,local,11.0,11.0,,0.0290103,0.0009821110000000001,2315007141,stable,Shuttle,2020-02-03T08:36:55,0.0.5
,,1.5,1,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,2315007142,stable,Shuttle,2020-02-03T08:36:56,0.0.5
,,1.5,2,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,2315007143,stable,Shuttle,2020-02-03T08:36:58,0.0.5
,,1.5,3,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,2315007144,stable,Shuttle,2020-02-03T08:36:59,0.0.5
,,1.5,4,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,2315007145,stable,Shuttle,2020-02-03T08:37:01,0.0.5
,,1.5,5,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,2315007146,stable,Shuttle,2020-02-03T08:37:02,0.0.5
,,1.5,6,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,2315007147,stable,Shuttle,2020-02-03T08:37:04,0.0.5
,,1.5,7,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,2315007148,stable,Shuttle,2020-02-03T08:37:05,0.0.5
,,1.5,8,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,2315007149,stable,Shuttle,2020-02-03T08:37:07,0.0.5
,,1.5,9,autogluon_nobag,openml.org/t/146212,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,2315007150,stable,Shuttle,2020-02-03T08:37:08,0.0.5
0.935673,0.9836450000000001,25.3,0,autogluon_nobag,openml.org/t/168912,,,local,11.0,11.0,,0.547665,0.9836450000000001,4124635786,stable,sylvine,2020-02-03T08:30:53,0.0.5
,,0.1,1,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,4124635787,stable,sylvine,2020-02-03T08:30:53,0.0.5
,,0.1,2,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,4124635788,stable,sylvine,2020-02-03T08:30:53,0.0.5
,,0.1,3,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,4124635789,stable,sylvine,2020-02-03T08:30:54,0.0.5
,,0.1,4,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,4124635790,stable,sylvine,2020-02-03T08:30:54,0.0.5
,,0.1,5,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,4124635791,stable,sylvine,2020-02-03T08:30:54,0.0.5
,,0.1,6,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,4124635792,stable,sylvine,2020-02-03T08:30:54,0.0.5
,,0.1,7,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,4124635793,stable,sylvine,2020-02-03T08:30:54,0.0.5
,,0.1,8,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,4124635794,stable,sylvine,2020-02-03T08:30:54,0.0.5
,,0.1,9,autogluon_nobag,openml.org/t/168912,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,4124635795,stable,sylvine,2020-02-03T08:30:54,0.0.5
0.847059,,17.6,0,autogluon_nobag,openml.org/t/53,,0.402735,local,11.0,11.0,,0.191538,0.402735,1287681058,stable,vehicle,2020-02-03T08:30:52,0.0.5
,,0.0,1,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,1287681059,stable,vehicle,2020-02-03T08:30:52,0.0.5
,,0.0,2,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,1287681060,stable,vehicle,2020-02-03T08:30:52,0.0.5
,,0.0,3,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,1287681061,stable,vehicle,2020-02-03T08:30:52,0.0.5
,,0.0,4,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,1287681062,stable,vehicle,2020-02-03T08:30:52,0.0.5
,,0.0,5,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,1287681063,stable,vehicle,2020-02-03T08:30:52,0.0.5
,,0.0,6,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,1287681064,stable,vehicle,2020-02-03T08:30:52,0.0.5
,,0.0,7,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,1287681065,stable,vehicle,2020-02-03T08:30:52,0.0.5
,,0.0,8,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,1287681066,stable,vehicle,2020-02-03T08:30:52,0.0.5
,,0.0,9,autogluon_nobag,openml.org/t/53,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,1287681067,stable,vehicle,2020-02-03T08:30:52,0.0.5
0.716515,,900.5,0,autogluon_nobag,openml.org/t/168331,,0.787483,local,11.0,11.0,,6.1214699999999995,0.787483,4046790906,stable,Volkert,2020-02-03T08:47:38,0.0.5
,,8.6,1,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,4046790907,stable,Volkert,2020-02-03T08:47:47,0.0.5
,,8.5,2,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,4046790908,stable,Volkert,2020-02-03T08:47:56,0.0.5
,,8.6,3,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,4046790909,stable,Volkert,2020-02-03T08:48:04,0.0.5
,,8.6,4,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,4046790910,stable,Volkert,2020-02-03T08:48:13,0.0.5
,,8.5,5,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,4046790911,stable,Volkert,2020-02-03T08:48:21,0.0.5
,,8.6,6,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,4046790912,stable,Volkert,2020-02-03T08:48:30,0.0.5
,,8.5,7,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,4046790913,stable,Volkert,2020-02-03T08:48:38,0.0.5
,,8.5,8,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,4046790914,stable,Volkert,2020-02-03T08:48:47,0.0.5
,,8.5,9,autogluon_nobag,openml.org/t/168331,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,4046790915,stable,Volkert,2020-02-03T08:48:55,0.0.5
0.876561,0.9323290000000001,661.0,0,autogluon_noknn,openml.org/t/7592,,,local,9.0,9.0,,0.13031900000000002,0.9323290000000001,590154108,stable,adult,2020-02-03T08:50:46,0.0.5
,,2.5,1,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 1,,local,,,,,,590154109,stable,adult,2020-02-03T08:50:48,0.0.5
,,2.5,2,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 2,,local,,,,,,590154110,stable,adult,2020-02-03T08:50:51,0.0.5
,,2.5,3,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 3,,local,,,,,,590154111,stable,adult,2020-02-03T08:50:53,0.0.5
,,2.5,4,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 4,,local,,,,,,590154112,stable,adult,2020-02-03T08:50:56,0.0.5
,,2.5,5,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 5,,local,,,,,,590154113,stable,adult,2020-02-03T08:50:58,0.0.5
,,2.5,6,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 6,,local,,,,,,590154114,stable,adult,2020-02-03T08:51:01,0.0.5
,,2.6,7,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 7,,local,,,,,,590154115,stable,adult,2020-02-03T08:51:03,0.0.5
,,2.5,8,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 8,,local,,,,,,590154116,stable,adult,2020-02-03T08:51:06,0.0.5
,,2.5,9,autogluon_noknn,openml.org/t/7592,AssertionError: config.fold should only be 0 when running AutoGluon ablations! Value: 9,,local,,,,,,590154117,stable,adult,2020-02-03T08:51:08,0.0.5
