acc,auc,duration,fold,framework,id,info,logloss,mode,models,models_ensemble,params,predict_duration,result,seed,tag,task,utc,version
,,0.1,1,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,2452074618,stable,credit-g,2020-01-26T19:54:58,0.0.1
,,0.1,2,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,2452074619,stable,credit-g,2020-01-26T19:54:58,0.0.1
,,0.1,3,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,2452074620,stable,credit-g,2020-01-26T19:54:58,0.0.1
,,0.1,4,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,2452074621,stable,credit-g,2020-01-26T19:54:58,0.0.1
,,0.1,5,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,2452074622,stable,credit-g,2020-01-26T19:54:59,0.0.1
,,0.1,6,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,2452074623,stable,credit-g,2020-01-26T19:54:59,0.0.1
,,0.1,7,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,2452074624,stable,credit-g,2020-01-26T19:54:59,0.0.1
,,0.1,8,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,2452074625,stable,credit-g,2020-01-26T19:54:59,0.0.1
,,0.1,9,GoogleAutoMLTables_benchmark,openml.org/t/31,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,2452074626,stable,credit-g,2020-01-26T19:54:59,0.0.1
,,207.2,0,GoogleAutoMLTables_benchmark,openml.org/t/168909,GoogleAPICallError: None Too many columns: 2002. Maximum number is: 1000,,local,,,,,,1144516600,stable,dilbert,2020-01-26T19:58:06,0.0.1
,,63.0,1,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,1144516601,stable,dilbert,2020-01-26T19:59:09,0.0.1
,,62.9,2,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,1144516602,stable,dilbert,2020-01-26T20:00:12,0.0.1
,,63.2,3,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,1144516603,stable,dilbert,2020-01-26T20:01:15,0.0.1
,,62.8,4,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,1144516604,stable,dilbert,2020-01-26T20:02:18,0.0.1
,,62.6,5,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,1144516605,stable,dilbert,2020-01-26T20:03:20,0.0.1
,,62.8,6,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,1144516606,stable,dilbert,2020-01-26T20:04:23,0.0.1
,,62.4,7,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,1144516607,stable,dilbert,2020-01-26T20:05:26,0.0.1
,,62.9,8,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,1144516608,stable,dilbert,2020-01-26T20:06:29,0.0.1
,,62.7,9,GoogleAutoMLTables_benchmark,openml.org/t/168909,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,1144516609,stable,dilbert,2020-01-26T20:07:31,0.0.1
,,9523.1,0,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: GCP AutoML did not predict with all classes! GCP returned 40 of 355 classes!,,local,,,,,,1196254146,stable,Dionis,2020-01-27T12:04:55,0.0.1
,,70.8,1,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,1196254147,stable,Dionis,2020-01-27T12:06:05,0.0.1
,,70.6,2,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,1196254148,stable,Dionis,2020-01-27T12:07:16,0.0.1
,,70.6,3,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,1196254149,stable,Dionis,2020-01-27T12:08:27,0.0.1
,,70.5,4,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,1196254150,stable,Dionis,2020-01-27T12:09:37,0.0.1
,,70.3,5,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,1196254151,stable,Dionis,2020-01-27T12:10:47,0.0.1
,,70.4,6,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,1196254152,stable,Dionis,2020-01-27T12:11:58,0.0.1
,,70.5,7,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,1196254153,stable,Dionis,2020-01-27T12:13:08,0.0.1
,,70.1,8,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,1196254154,stable,Dionis,2020-01-27T12:14:18,0.0.1
,,70.8,9,GoogleAutoMLTables_benchmark,openml.org/t/189355,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,1196254155,stable,Dionis,2020-01-27T12:15:29,0.0.1
0.705097,,8539.7,0,GoogleAutoMLTables_benchmark,openml.org/t/168910,,0.785388,local,-1.0,-1.0,,563.226,0.785388,3975780872,stable,fabert,2020-01-26T22:17:41,0.0.1
,,17.0,1,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,3975780873,stable,fabert,2020-01-26T22:17:58,0.0.1
,,16.9,2,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,3975780874,stable,fabert,2020-01-26T22:18:14,0.0.1
,,16.6,3,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,3975780875,stable,fabert,2020-01-26T22:18:31,0.0.1
,,16.8,4,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,3975780876,stable,fabert,2020-01-26T22:18:48,0.0.1
,,16.7,5,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,3975780877,stable,fabert,2020-01-26T22:19:05,0.0.1
,,16.7,6,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,3975780878,stable,fabert,2020-01-26T22:19:21,0.0.1
,,16.6,7,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,3975780879,stable,fabert,2020-01-26T22:19:38,0.0.1
,,16.7,8,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,3975780880,stable,fabert,2020-01-26T22:19:55,0.0.1
,,16.7,9,GoogleAutoMLTables_benchmark,openml.org/t/168910,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,3975780881,stable,fabert,2020-01-26T22:20:11,0.0.1
0.899857,,13942.0,0,GoogleAutoMLTables_benchmark,openml.org/t/146825,,0.273228,local,-1.0,-1.0,,845.7660000000002,0.273228,3318699127,stable,Fashion-MNIST,2020-01-27T07:39:34,0.0.1
,,78.7,1,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,3318699128,stable,Fashion-MNIST,2020-01-27T07:40:53,0.0.1
,,78.3,2,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,3318699129,stable,Fashion-MNIST,2020-01-27T07:42:11,0.0.1
,,78.5,3,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,3318699130,stable,Fashion-MNIST,2020-01-27T07:43:30,0.0.1
,,78.7,4,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,3318699131,stable,Fashion-MNIST,2020-01-27T07:44:48,0.0.1
,,79.0,5,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,3318699132,stable,Fashion-MNIST,2020-01-27T07:46:07,0.0.1
,,79.0,6,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,3318699133,stable,Fashion-MNIST,2020-01-27T07:47:26,0.0.1
,,79.4,7,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,3318699134,stable,Fashion-MNIST,2020-01-27T07:48:46,0.0.1
,,79.6,8,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,3318699135,stable,Fashion-MNIST,2020-01-27T07:50:05,0.0.1
,,78.6,9,GoogleAutoMLTables_benchmark,openml.org/t/146825,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,3318699136,stable,Fashion-MNIST,2020-01-27T07:51:24,0.0.1
,,1171.0,0,GoogleAutoMLTables_benchmark,openml.org/t/168337,GoogleAPICallError: None Too many columns: 4298. Maximum number is: 1000,,local,,,,,,3617504725,stable,guiellermo,2020-01-27T04:03:18,0.0.1
,,462.7,1,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,3617504726,stable,guiellermo,2020-01-27T04:11:01,0.0.1
,,443.5,2,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,3617504727,stable,guiellermo,2020-01-27T04:18:24,0.0.1
,,433.4,3,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,3617504728,stable,guiellermo,2020-01-27T04:25:38,0.0.1
,,433.4,4,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,3617504729,stable,guiellermo,2020-01-27T04:32:51,0.0.1
,,437.0,5,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,3617504730,stable,guiellermo,2020-01-27T04:40:08,0.0.1
,,437.0,6,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,3617504731,stable,guiellermo,2020-01-27T04:47:25,0.0.1
,,432.4,7,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,3617504732,stable,guiellermo,2020-01-27T04:54:38,0.0.1
,,427.8,8,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,3617504733,stable,guiellermo,2020-01-27T05:01:45,0.0.1
,,425.8,9,GoogleAutoMLTables_benchmark,openml.org/t/168337,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,3617504734,stable,guiellermo,2020-01-27T05:08:51,0.0.1
,,5212.0,0,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: GCP AutoML did not predict with all classes! GCP returned 40 of 100 classes!,,local,,,,,,2972286970,stable,Helena,2020-01-27T05:10:39,0.0.1
,,5.9,1,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,2972286971,stable,Helena,2020-01-27T05:10:45,0.0.1
,,6.0,2,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,2972286972,stable,Helena,2020-01-27T05:10:51,0.0.1
,,5.9,3,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,2972286973,stable,Helena,2020-01-27T05:10:57,0.0.1
,,5.9,4,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,2972286974,stable,Helena,2020-01-27T05:11:03,0.0.1
,,6.0,5,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,2972286975,stable,Helena,2020-01-27T05:11:09,0.0.1
,,5.9,6,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,2972286976,stable,Helena,2020-01-27T05:11:15,0.0.1
,,6.0,7,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,2972286977,stable,Helena,2020-01-27T05:11:21,0.0.1
,,5.9,8,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,2972286978,stable,Helena,2020-01-27T05:11:27,0.0.1
,,5.9,9,GoogleAutoMLTables_benchmark,openml.org/t/168329,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,2972286979,stable,Helena,2020-01-27T05:11:33,0.0.1
0.74105,0.8205389999999999,5137.4,0,GoogleAutoMLTables_benchmark,openml.org/t/146606,,,local,-1.0,-1.0,,270.791,0.8205389999999999,1930080008,stable,higgs,2020-01-27T05:10:06,0.0.1
,,2.3,1,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,1930080009,stable,higgs,2020-01-27T05:10:08,0.0.1
,,2.3,2,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,1930080010,stable,higgs,2020-01-27T05:10:10,0.0.1
,,2.3,3,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,1930080011,stable,higgs,2020-01-27T05:10:13,0.0.1
,,2.3,4,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,1930080012,stable,higgs,2020-01-27T05:10:15,0.0.1
,,2.5,5,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,1930080013,stable,higgs,2020-01-27T05:10:18,0.0.1
,,2.3,6,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,1930080014,stable,higgs,2020-01-27T05:10:20,0.0.1
,,2.2,7,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,1930080015,stable,higgs,2020-01-27T05:10:22,0.0.1
,,2.3,8,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,1930080016,stable,higgs,2020-01-27T05:10:24,0.0.1
,,2.5,9,GoogleAutoMLTables_benchmark,openml.org/t/146606,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,1930080017,stable,higgs,2020-01-27T05:10:27,0.0.1
0.722355,,4764.5,0,GoogleAutoMLTables_benchmark,openml.org/t/168330,,0.676392,local,-1.0,-1.0,,146.12,0.676392,3883997534,stable,Jannis,2020-01-27T07:01:47,0.0.1
,,13.5,1,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,3883997535,stable,Jannis,2020-01-27T07:02:01,0.0.1
,,13.3,2,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,3883997536,stable,Jannis,2020-01-27T07:02:14,0.0.1
,,13.4,3,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,3883997537,stable,Jannis,2020-01-27T07:02:27,0.0.1
,,13.4,4,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,3883997538,stable,Jannis,2020-01-27T07:02:41,0.0.1
,,13.4,5,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,3883997539,stable,Jannis,2020-01-27T07:02:54,0.0.1
,,13.3,6,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,3883997540,stable,Jannis,2020-01-27T07:03:07,0.0.1
,,13.3,7,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,3883997541,stable,Jannis,2020-01-27T07:03:21,0.0.1
,,13.5,8,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,3883997542,stable,Jannis,2020-01-27T07:03:34,0.0.1
,,13.5,9,GoogleAutoMLTables_benchmark,openml.org/t/168330,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,3883997543,stable,Jannis,2020-01-27T07:03:48,0.0.1
0.8327760000000001,0.865101,5392.1,0,GoogleAutoMLTables_benchmark,openml.org/t/168911,,,local,-1.0,-1.0,,304.4840000000001,0.865101,650126414,stable,jasmine,2020-01-26T21:24:52,0.0.1
,,2.5,1,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,650126415,stable,jasmine,2020-01-26T21:24:54,0.0.1
,,2.5,2,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,650126416,stable,jasmine,2020-01-26T21:24:57,0.0.1
,,2.5,3,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,650126417,stable,jasmine,2020-01-26T21:24:59,0.0.1
,,2.6,4,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,650126418,stable,jasmine,2020-01-26T21:25:02,0.0.1
,,2.5,5,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,650126419,stable,jasmine,2020-01-26T21:25:04,0.0.1
,,2.5,6,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,650126420,stable,jasmine,2020-01-26T21:25:07,0.0.1
,,2.5,7,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,650126421,stable,jasmine,2020-01-26T21:25:09,0.0.1
,,2.5,8,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,650126422,stable,jasmine,2020-01-26T21:25:12,0.0.1
,,2.5,9,GoogleAutoMLTables_benchmark,openml.org/t/168911,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,650126423,stable,jasmine,2020-01-26T21:25:14,0.0.1
0.998661,,4616.3,0,GoogleAutoMLTables_benchmark,openml.org/t/167119,,0.00770216,local,-1.0,-1.0,,166.482,0.00770216,2073271575,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-27T06:58:58,0.0.1
,,1.0,1,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,2073271576,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-27T06:58:59,0.0.1
,,1.0,2,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,2073271577,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-27T06:59:00,0.0.1
,,1.0,3,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,2073271578,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-27T06:59:01,0.0.1
,,1.0,4,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,2073271579,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-27T06:59:02,0.0.1
,,1.0,5,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,2073271580,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-27T06:59:03,0.0.1
,,1.0,6,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,2073271581,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-27T06:59:04,0.0.1
,,1.0,7,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,2073271582,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-27T06:59:05,0.0.1
,,1.0,8,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,2073271583,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-27T06:59:06,0.0.1
,,0.9,9,GoogleAutoMLTables_benchmark,openml.org/t/167119,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,2073271584,stable,jungle_chess_2pcs_raw_endgame_complete,2020-01-27T06:59:07,0.0.1
0.8720379999999999,0.8337120000000001,4429.2,0,GoogleAutoMLTables_benchmark,openml.org/t/3917,,,local,-1.0,-1.0,,179.905,0.8337120000000001,3308070894,stable,kc1,2020-01-26T21:08:47,0.0.1
,,0.1,1,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,3308070895,stable,kc1,2020-01-26T21:08:47,0.0.1
,,0.1,2,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,3308070896,stable,kc1,2020-01-26T21:08:47,0.0.1
,,0.1,3,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,3308070897,stable,kc1,2020-01-26T21:08:47,0.0.1
,,0.1,4,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,3308070898,stable,kc1,2020-01-26T21:08:48,0.0.1
,,0.1,5,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,3308070899,stable,kc1,2020-01-26T21:08:48,0.0.1
,,0.1,6,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,3308070900,stable,kc1,2020-01-26T21:08:48,0.0.1
,,0.1,7,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,3308070901,stable,kc1,2020-01-26T21:08:48,0.0.1
,,0.1,8,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,3308070902,stable,kc1,2020-01-26T21:08:48,0.0.1
,,0.1,9,GoogleAutoMLTables_benchmark,openml.org/t/3917,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,3308070903,stable,kc1,2020-01-26T21:08:48,0.0.1
0.9822,0.845303,5460.7,0,GoogleAutoMLTables_benchmark,openml.org/t/3945,,,local,-1.0,-1.0,,178.237,0.845303,1892320060,stable,KDDCup09_appetency,2020-01-27T07:13:19,0.0.1
,,12.4,1,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 1,,local,,,,,,1892320061,stable,KDDCup09_appetency,2020-01-27T07:13:31,0.0.1
,,12.5,2,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 2,,local,,,,,,1892320062,stable,KDDCup09_appetency,2020-01-27T07:13:44,0.0.1
,,12.4,3,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 3,,local,,,,,,1892320063,stable,KDDCup09_appetency,2020-01-27T07:13:56,0.0.1
,,12.4,4,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 4,,local,,,,,,1892320064,stable,KDDCup09_appetency,2020-01-27T07:14:09,0.0.1
,,12.3,5,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 5,,local,,,,,,1892320065,stable,KDDCup09_appetency,2020-01-27T07:14:21,0.0.1
,,12.4,6,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 6,,local,,,,,,1892320066,stable,KDDCup09_appetency,2020-01-27T07:14:33,0.0.1
,,12.4,7,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 7,,local,,,,,,1892320067,stable,KDDCup09_appetency,2020-01-27T07:14:46,0.0.1
,,12.4,8,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 8,,local,,,,,,1892320068,stable,KDDCup09_appetency,2020-01-27T07:14:58,0.0.1
,,12.6,9,GoogleAutoMLTables_benchmark,openml.org/t/3945,AssertionError: config.fold must be 0 when running AutoML Tables! Value: 9,,local,,,,,,1892320069,stable,KDDCup09_appetency,2020-01-27T07:15:11,0.0.1
